code,name,ipo_date,type,inst
185173.SH,21津投16,2021-12-31,公司债,天津城市基础设施建设投资集团有限公司
185175.SH,21渝南05,2021-12-30,公司债,重庆市渝南资产经营有限公司
185181.SH,G中建Y1,2021-12-31,公司债,中建科技集团有限公司
185183.SH,21铁沪Y2,2021-12-30,公司债,中铁上海工程局集团有限公司
185192.SH,21中控01,2021-12-31,公司债,河南中原金控有限公司
185194.SH,21交建Y5,2021-12-31,公司债,中国交通建设股份有限公司
188000.SH,21建材01,2021-04-20,公司债,中国建材股份有限公司
188002.SH,21深钜03,2021-05-18,公司债,深圳市钜盛华股份有限公司
188004.SH,21赣融Y1,2021-04-30,公司债,江西省金融控股集团有限公司
188005.SH,21锡交Y3,2021-06-28,公司债,无锡市交通产业集团有限公司
188007.SH,21中关Y1,2021-04-26,公司债,中关村发展集团股份有限公司
188008.SH,21新工01,2021-04-29,公司债,南京新工投资集团有限责任公司
188009.SH,21中化T1,2021-04-29,公司债,中化资本投资管理有限责任公司
188010.SH,21常熟01,2021-04-28,公司债,常熟市城市经营投资有限公司
188011.SH,21筑城02,2021-08-23,公司债,贵阳市城市建设投资集团有限公司
188013.SH,21航控01,2021-04-23,公司债,中航工业产融控股股份有限公司
188014.SH,21航控02,2021-04-23,公司债,中航工业产融控股股份有限公司
188015.SH,国电投03,2021-04-26,公司债,国家电力投资集团有限公司
188016.SH,21通城02,2021-04-22,公司债,南通城市建设集团有限公司
188017.SH,21长寿G1,2021-05-11,公司债,重庆长寿开发投资(集团)有限公司
188020.SH,21南资02,2021-04-30,公司债,南方工业资产管理有限责任公司
188021.SH,21国保01,2021-05-24,公司债,国新商业保理有限公司
188023.SH,21苏农01,2021-04-29,公司债,苏州市农业发展集团有限公司
188025.SH,21蚌投01,2021-12-13,公司债,蚌埠投资集团有限公司
188026.SH,21华租01,2021-04-30,公司债,华电融资租赁有限公司
188028.SH,21兴泸02,2021-04-26,公司债,泸州市兴泸投资集团有限公司
188029.SH,21兴泸03,2021-04-26,公司债,泸州市兴泸投资集团有限公司
188030.SH,21北控01,2021-04-27,公司债,北京控股集团有限公司
188031.SH,21建发Y2,2021-04-26,公司债,厦门建发股份有限公司
188033.SH,21苏城01,2021-04-30,公司债,苏州城市建设投资发展有限责任公司
188034.SH,21海润01,2021-04-28,公司债,江苏海润城市发展集团有限公司
188037.SH,21紫金Y1,2021-04-29,公司债,南京紫金投资集团有限责任公司
188038.SH,21GLP07,2021-04-29,公司债,普洛斯中国控股有限公司
188039.SH,21宁德01,2021-05-10,公司债,宁德市国有资产投资经营有限公司
188041.SH,21武经01,2021-05-13,公司债,江苏武进经济发展集团有限公司
188042.SH,21先导01,2021-04-29,公司债,长沙先导投资控股集团有限公司
188043.SH,21先导02,2021-04-29,公司债,长沙先导投资控股集团有限公司
188044.SH,21山招Y1,2021-04-30,公司债,山东招金集团有限公司
188045.SH,21西南01,2021-04-28,公司债,西南水泥有限公司
188046.SH,21西南02,2021-04-28,公司债,西南水泥有限公司
188048.SH,21渝水01,2021-04-29,公司债,重庆水务集团股份有限公司
188049.SH,21富通01,2021-04-29,公司债,富通集团有限公司
188050.SH,21国发01,2021-04-29,公司债,苏州国际发展集团有限公司
188051.SH,21巴中G1,2021-05-11,公司债,巴中市国有资本运营集团有限公司
188052.SH,21中航Y1,2021-05-10,公司债,中国航空技术国际控股有限公司
188053.SH,21中航Y2,2021-05-10,公司债,中国航空技术国际控股有限公司
188055.SH,21安租Y3,2021-06-07,公司债,平安国际融资租赁有限公司
188057.SH,21越交02,2021-05-18,公司债,越秀交通基建有限公司
188058.SH,21越交03,2021-05-18,公司债,越秀交通基建有限公司
188059.SH,21诚通05,2021-04-29,公司债,中国诚通控股集团有限公司
188060.SH,21诚通06,2021-04-29,公司债,中国诚通控股集团有限公司
188061.SH,21富皋G1,2021-05-06,公司债,富皋万泰集团有限公司
188063.SH,21海企01,2021-05-12,公司债,江苏省海外企业集团有限公司
188064.SH,21余姚01,2021-05-06,公司债,余姚市城市建设投资发展有限公司
188065.SH,21高科01,2021-05-10,公司债,武汉高科国有控股集团有限公司
188067.SH,21黔高01,2021-05-11,公司债,贵州高速公路集团有限公司
188069.SH,21绍城G1,2021-04-30,公司债,绍兴市城市建设投资集团有限公司
